Number of hit	Text ID	Context before	Query item	Context after
790	3362829	been extensively studied , information regarding factors which modulate kallikrein function is very limited . We have recently identified a	novel	kallikreinbinding protein in rat and human which forms and irreversible complex with tissue kallikrein . The binding protein in rat
791	3362838	and to define the cellular nad biochemical mechanisms involved . Furthermore , insight into the potential for the development of	novel	pharmacologic approaches for modulating injury associated with myocardial ischemia and reperfusion will be generated . Due to the recent development
792	3364375	may also in part explain the indirect angiogenic activity of TNF . Significantly , the other three cDNAs are completely	novel	as judged by data bank searches of partial DNA sequences . Importantly , one of these ( A20 ) contains
793	3364375	characteristic of a certain class of transcriptional factors . To better understand the role of the monocyte chemoattractant and the	novel	cDNAs in vessel wall disease states , angiogenesis and inflammation we propose the following studies : Specific Aim 1 :
794	3364375	inflammation we propose the following studies : Specific Aim 1 : ( i ) Clone full length cDNAs encoding the	novel	transcripts and complete their DNA sequencing . Specific Aim 2 : ( i ) Make bacterial fusion protein for both
795	3364375	sequencing . Specific Aim 2 : ( i ) Make bacterial fusion protein for both the monocyte chemoattractant and the	novel	cDNAs for rabbit immunization and antibody production . Specific Aim 3 : Using the monospecific polyclonal antiserum raised in Specific
796	3364375	3 : Using the monospecific polyclonal antiserum raised in Specific Aim 2 , localize both the monocyte chemoattractant and the	novel	antigens : a) In Vitro , using cytokine treated endothelial and other cells . This will allow subcellular localization of
797	3364375	: a) In Vitro , using cytokine treated endothelial and other cells . This will allow subcellular localization of the	novel	gene products . b) In vivo , in inflammatory states such as wound healing and psoriasis . For the monocyte
798	3384780	on psychological treatments for insomnia has focused on younger individuals . Use of such techniques in older subjects may require	novel	approaches and modifications of existing techniques . Changes should reflect the primacy of sleep maintenance ( opposed to sleep latency
799	3881797	be due to other causes than a direct ischemic injury and may not necessarily indicate irreversible neuronal damage . Two	novel	approaches for the treatment of AIDS will be examined . The first encompasses the development of anti-retroviral agents that traverse
800	3881804	I - Au restricted responses , I - As-restricted responses were also observed . These findings demonstrated that T-cells with	novel	epitope specificities and class 11 MHC restriction requirements were generated during the course of disease . Such cells may be
801	3407786	assembly of mammalian neurofilaments . Specifically , we propose to characterize a newly discovered 66 kD protein that is a	novel	subunit of neurofilament . Its relationship with the known triplet proteins will be explored in reassembly . We will isolate
802	3472951	of cell surface receptors leads to secondary events . The hypothesis addressed is that signal transduction may be mediated by	novel	sites on receptors which are expressed as a consequence of ligand binding . Such sites may mediate signal transduction by
803	3472951	important since the signal transduction other members of the integrin superfamily of adhesion receptors . These studies may provide a	novel	pathway for signal transduction which is applicable to other cell surface receptors . Finally , antibodies and peptides developed in
